saps,fecha,fecha_mes,fecha_anio,id_servicio,prestacion_categoria,prestacion_tipo,consulta_cantidad,barrio_operativo
RIO PARANA,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,262,
RIO PARANA,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,189,
RIO PARANA,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,25,
RIO PARANA,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,300,
RIO PARANA,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,92,
RIO PARANA,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,100,
RIO PARANA,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,153,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,353,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,138,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,5,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,1513,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,12,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,48,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,226,
PUJOL,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,87,
PUJOL,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,18,
PUJOL,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,10,
PUJOL,2024-02-01,2,2024,4,ENFERMERIA,NEBULIZACIONES,16,
PUJOL,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,275,
PUJOL,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,21,
PUJOL,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,67,
PUJOL,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,52,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,10,GINECOLOGIA,PAP,12,
DR. ANIBAL MALVIDO,2024-02-01,2,2024,10,GINECOLOGIA,DIU,1,
GDOR. ELIAS GALVAN,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,176,
GDOR. ELIAS GALVAN,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,270,
GDOR. ELIAS GALVAN,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,5,
GDOR. ELIAS GALVAN,2024-02-01,2,2024,4,ENFERMERIA,NEBULIZACIONES,2,
GDOR. ELIAS GALVAN,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,289,
GDOR. ELIAS GALVAN,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,23,
GDOR. ELIAS GALVAN,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,7,
GDOR. ELIAS GALVAN,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,8,
DR. CHERCOFF,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,191,
DR. CHERCOFF,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,112,
DR. CHERCOFF,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,5,
DR. CHERCOFF,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,1333,
DR. CHERCOFF,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,67,
DR. CHERCOFF,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,53,
DR. CHERCOFF,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,21,
VILLA GARCIA,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,69,
VILLA GARCIA,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,36,
VILLA GARCIA,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,4,
VILLA GARCIA,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,88,
VILLA GARCIA,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,7,
VILLA GARCIA,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,11,
DR. JOSE DE LOS REYES VIDAL,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,203,
DR. JOSE DE LOS REYES VIDAL,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,10,
DR. JOSE DE LOS REYES VIDAL,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,150,
DR. JOSE DE LOS REYES VIDAL,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,90,
DR. JOSE DE LOS REYES VIDAL,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,30,
DR. JOSE DE LOS REYES VIDAL,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,165,
DR. JOSE DE LOS REYES VIDAL,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,19,
SAN MARCOS,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,110,
SAN MARCOS,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,8,
SAN MARCOS,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,12,
SAN MARCOS,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,282,
SAN MARCOS,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,20,
SAN MARCOS,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,28,
SAN MARCOS,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,55,
SANTA MARTA,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,125,
SANTA MARTA,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,67,
SANTA MARTA,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,29,
SANTA MARTA,2024-02-01,2,2024,4,ENFERMERIA,NEBULIZACIONES,5,
SANTA MARTA,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,332,
SANTA MARTA,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,17,
SANTA MARTA,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,37,
SANTA MARTA,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,98,
QUINTA FERRE,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,191,
QUINTA FERRE,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,15,
QUINTA FERRE,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,65,
QUINTA FERRE,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,334,
QUINTA FERRE,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,53,
QUINTA FERRE,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,70,
QUINTA FERRE,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,159,
DR. PIRCHI,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,334,
DR. PIRCHI,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,65,
DR. PIRCHI,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,50,
DR. PIRCHI,2024-02-01,2,2024,4,ENFERMERIA,NEBULIZACIONES,3,
DR. PIRCHI,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,364,
DR. PIRCHI,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,60,
DR. PIRCHI,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,72,
DR. PIRCHI,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,146,
DR. ALBERTO LIFSCHITZ,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,144,
DR. ALBERTO LIFSCHITZ,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,25,
DR. ALBERTO LIFSCHITZ,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,2,
DR. ALBERTO LIFSCHITZ,2024-02-01,2,2024,4,ENFERMERIA,NEBULIZACIONES,2,
DR. ALBERTO LIFSCHITZ,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,386,
DR. ALBERTO LIFSCHITZ,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,11,
DR. ALBERTO LIFSCHITZ,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,63,
DR. ALBERTO LIFSCHITZ,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,135,
DR. KORIMBLUM,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,73,
DR. KORIMBLUM,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,4,
DR. KORIMBLUM,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,5,
DR. KORIMBLUM,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,173,
DR. KORIMBLUM,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,7,
DR. KORIMBLUM,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,18,
DR MANUEL A. GONZALEZ,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,650,
DR MANUEL A. GONZALEZ,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,80,
DR MANUEL A. GONZALEZ,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,20,
DR MANUEL A. GONZALEZ,2024-02-01,2,2024,4,ENFERMERIA,NEBULIZACIONES,1,
DR MANUEL A. GONZALEZ,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,898,
DR MANUEL A. GONZALEZ,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,50,
DR MANUEL A. GONZALEZ,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,311,
DR MANUEL A. GONZALEZ,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,42,
Dr. SANTIAGO LORENZO,2024-02-01,2,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,263,
Dr. SANTIAGO LORENZO,2024-02-01,2,2024,4,ENFERMERIA,TEMPERATURA,14,
Dr. SANTIAGO LORENZO,2024-02-01,2,2024,4,ENFERMERIA,GLUCEMIA,7,
Dr. SANTIAGO LORENZO,2024-02-01,2,2024,4,ENFERMERIA,NEBULIZACIONES,2,
Dr. SANTIAGO LORENZO,2024-02-01,2,2024,4,ENFERMERIA,PESO Y TALLA,386,
Dr. SANTIAGO LORENZO,2024-02-01,2,2024,4,ENFERMERIA,CURACIONES,18,
Dr. SANTIAGO LORENZO,2024-02-01,2,2024,4,ENFERMERIA,INYECTABLES,25,
Dr. SANTIAGO LORENZO,2024-02-01,2,2024,4,ENFERMERIA,INMUNIZACIONES,148,
MARCELINO VERA,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,100,
MARCELINO VERA,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,25,
MARCELINO VERA,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,10,
MARCELINO VERA,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,200,
MARCELINO VERA,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,10,
MARCELINO VERA,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,25,
MARCELINO VERA,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,27,
GDOR. ELIAS GALVAN,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,249,
GDOR. ELIAS GALVAN,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,233,
GDOR. ELIAS GALVAN,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,13,
GDOR. ELIAS GALVAN,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,3,
GDOR. ELIAS GALVAN,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,229,
GDOR. ELIAS GALVAN,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,42,
GDOR. ELIAS GALVAN,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,10,
ESPERANZA,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,218,
ESPERANZA,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,45,
ESPERANZA,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,15,
ESPERANZA,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,362,
ESPERANZA,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,30,
ESPERANZA,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,40,
ESPERANZA,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,155,
DR. JOSE DE LOS REYES VIDAL,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,498,
DR. JOSE DE LOS REYES VIDAL,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,300,
DR. JOSE DE LOS REYES VIDAL,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,591,
DR. JOSE DE LOS REYES VIDAL,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,10,
DR. JOSE DE LOS REYES VIDAL,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,258,
SANTA MARGARITA,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,115,
SANTA MARGARITA,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,35,
SANTA MARGARITA,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,5,
SANTA MARGARITA,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,135,
SANTA MARGARITA,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,15,
SANTA MARGARITA,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,28,
DR. MAURICIO OPEN,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,37,
DR. MAURICIO OPEN,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,12,
DR. MAURICIO OPEN,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,10,
DR. MAURICIO OPEN,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,79,
DR. MAURICIO OPEN,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,15,
DR. MAURICIO OPEN,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,15,
DR. MAURICIO OPEN,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,64,
PASO MARTINEZ,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,8,
PASO MARTINEZ,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,26,
PASO MARTINEZ,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,3,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,385,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,40,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,40,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,30,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,503,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,35,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,SUTURAS,10,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,61,
ITATI,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,71,
DR. ANIBAL MALVIDO,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,432,
DR. ANIBAL MALVIDO,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,153,
DR. ANIBAL MALVIDO,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,15,
DR. ANIBAL MALVIDO,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,532,
DR. ANIBAL MALVIDO,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,22,
DR. ANIBAL MALVIDO,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,60,
DR. ANIBAL MALVIDO,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,221,
Dr. SANTIAGO LORENZO,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,423,
Dr. SANTIAGO LORENZO,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,18,
Dr. SANTIAGO LORENZO,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,5,
Dr. SANTIAGO LORENZO,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,5,
Dr. SANTIAGO LORENZO,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,525,
Dr. SANTIAGO LORENZO,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,6,
Dr. SANTIAGO LORENZO,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,32,
Dr. SANTIAGO LORENZO,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,162,
DR. KORIMBLUM,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,22,
DR. KORIMBLUM,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,37,
DR. KORIMBLUM,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,3,
DR. KORIMBLUM,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,4,
GÜEMES,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,446,
GÜEMES,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,117,
GÜEMES,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,12,
GÜEMES,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,802,
GÜEMES,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,45,
GÜEMES,2024-03-01,3,2024,4,ENFERMERIA,SUTURAS,5,
GÜEMES,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,48,
GÜEMES,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,128,
GÜEMES,2024-03-01,3,2024,10,GINECOLOGIA,PAP,2,
DR. BENJAMIN SERRANO,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,186,
DR. BENJAMIN SERRANO,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,23,
DR. BENJAMIN SERRANO,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,14,
DR. BENJAMIN SERRANO,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,389,
DR. BENJAMIN SERRANO,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,26,
DR. BENJAMIN SERRANO,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,53,
DR. BENJAMIN SERRANO,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,72,
SAPUCAY,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,300,
SAPUCAY,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,120,
SAPUCAY,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,50,
SAPUCAY,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,10,
SAPUCAY,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,500,
SAPUCAY,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,60,
SAPUCAY,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,55,
SAPUCAY,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,65,
Dr. CALMANASH,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,70,
Dr. CALMANASH,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,13,
Dr. CALMANASH,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,20,
Dr. CALMANASH,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,72,
Dr. CALMANASH,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,5,
Dr. CALMANASH,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,28,
Dr. CALMANASH,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,120,
SAN MARCOS,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,173,
SAN MARCOS,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,13,
SAN MARCOS,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,8,
SAN MARCOS,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,454,
SAN MARCOS,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,49,
SAN MARCOS,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,41,
SAN MARCOS,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,86,
DR. PIRCHI,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,255,
DR. PIRCHI,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,48,
DR. PIRCHI,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,60,
DR. PIRCHI,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,3,
DR. PIRCHI,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,291,
DR. PIRCHI,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,39,
DR. PIRCHI,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,58,
DR. PIRCHI,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,183,
PUJOL,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,164,
PUJOL,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,25,
PUJOL,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,22,
PUJOL,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,27,
PUJOL,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,367,
PUJOL,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,20,
PUJOL,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,89,
PUJOL,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,44,
PUJOL,2024-03-01,3,2024,10,GINECOLOGIA,PAP,4,
DR. ALBERTO LIFSCHITZ,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,224,
DR. ALBERTO LIFSCHITZ,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,32,
DR. ALBERTO LIFSCHITZ,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,8,
DR. ALBERTO LIFSCHITZ,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,678,
DR. ALBERTO LIFSCHITZ,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,10,
DR. ALBERTO LIFSCHITZ,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,75,
DR. ALBERTO LIFSCHITZ,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,44,
VILLA GARCIA,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,63,
VILLA GARCIA,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,12,
VILLA GARCIA,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,8,
VILLA GARCIA,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,28,
VILLA GARCIA,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,5,
VILLA GARCIA,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,165,
SANTA MARTA,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,136,
SANTA MARTA,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,79,
SANTA MARTA,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,28,
SANTA MARTA,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,5,
SANTA MARTA,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,420,
SANTA MARTA,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,34,
SANTA MARTA,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,62,
SANTA MARTA,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,90,
DR MANUEL A. GONZALEZ,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,650,
DR MANUEL A. GONZALEZ,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,80,
DR MANUEL A. GONZALEZ,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,32,
DR MANUEL A. GONZALEZ,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,859,
DR MANUEL A. GONZALEZ,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,50,
DR MANUEL A. GONZALEZ,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,350,
DR MANUEL A. GONZALEZ,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,127,
DR. CHERCOFF,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,194,
DR. CHERCOFF,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,201,
DR. CHERCOFF,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,6,
DR. CHERCOFF,2024-03-01,3,2024,4,ENFERMERIA,NEBULIZACIONES,3,
DR. CHERCOFF,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,198,
DR. CHERCOFF,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,54,
DR. CHERCOFF,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,49,
DR. CHERCOFF,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,14,
QUINTA FERRE,2024-03-01,3,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,203,
QUINTA FERRE,2024-03-01,3,2024,4,ENFERMERIA,TEMPERATURA,15,
QUINTA FERRE,2024-03-01,3,2024,4,ENFERMERIA,GLUCEMIA,63,
QUINTA FERRE,2024-03-01,3,2024,4,ENFERMERIA,PESO Y TALLA,412,
QUINTA FERRE,2024-03-01,3,2024,4,ENFERMERIA,CURACIONES,57,
QUINTA FERRE,2024-03-01,3,2024,4,ENFERMERIA,INYECTABLES,126,
QUINTA FERRE,2024-03-01,3,2024,4,ENFERMERIA,INMUNIZACIONES,102,
ESPERANZA,2024-04-01,4,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,233,
ESPERANZA,2024-04-01,4,2024,4,ENFERMERIA,TEMPERATURA,56,
ESPERANZA,2024-04-01,4,2024,4,ENFERMERIA,GLUCEMIA,8,
ESPERANZA,2024-04-01,4,2024,4,ENFERMERIA,NEBULIZACIONES,32,
ESPERANZA,2024-04-01,4,2024,4,ENFERMERIA,PESO Y TALLA,688,
ESPERANZA,2024-04-01,4,2024,4,ENFERMERIA,CURACIONES,28,
ESPERANZA,2024-04-01,4,2024,4,ENFERMERIA,INYECTABLES,82,
ESPERANZA,2024-04-01,4,2024,4,ENFERMERIA,INMUNIZACIONES,258,
DR. SUSSINI,2024-04-01,4,2024,4,ENFERMERIA,CONTROL TENSION ARTERIAL,358,
